,work_id,version,task,first_acc,first_C_NED,first_G_NED,second_acc,second_C_NED,second_G_NED,character_acc,character_C_NED,character_G_NED,grapheme_acc,grapheme_C_NED,grapheme_G_NED,fps
0,rec_grapheme_10000_horizontal_C+FM,151.0,test,0.9467212920753834,0.9719603830882436,0.9877390712895,0.9262294892166087,0.9656087373688036,0.984330005091685,0.8627049003544078,0.9388864506408254,0.9672009179242592,0.9364753906459962,0.9687845602285234,0.9860345381905924,469.96840548722855
0,rec_grapheme_10000_horizontal_C+FM,156.0,train,0.9968749688476573,0.9994791666829428,0.9998263888943142,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9984374687988292,0.9997395833414712,0.9999131944471572,1893.559767525276
0,rec_grapheme_10000_horizontal_C+FM,156.0,eval,0.9241803089307314,0.963279014543788,0.9815416562026876,0.9241803089307314,0.9647589780835883,0.9808016744327872,0.8504098186391431,0.9314280849336556,0.9619093706304892,0.9241803089307314,0.9640189963136884,0.9811716653177374,462.3971271278345
0,rec_grapheme_10000_horizontal_C+FM,156.0,test,0.944672111789506,0.9739184886947486,0.9848246815495854,0.9180327680730992,0.9600157762552064,0.980782429485658,0.8545081792108981,0.9356443546885264,0.966188525283022,0.9313524399313023,0.9669671324749776,0.9828035555176216,444.2199146490229
0,rec_grapheme_10000_horizontal_C+FM,161.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,2279.8824401915663
0,rec_grapheme_10000_horizontal_C+FM,196.0,test,0.9323770300742412,0.9700567596560058,0.9861428249001438,0.9364753906459962,0.9715001306907012,0.9856524853317374,0.8586065397826529,0.937841531328384,0.9698542811277584,0.9344262103601186,0.9707784451733534,0.9858976551159406,399.12336252571777
0,rec_grapheme_10000_horizontal_C+FM,161.0,eval,0.9385245709318736,0.9678701541842896,0.9811995840438544,0.9323770300742412,0.966734973359256,0.9826963530304438,0.8709016214979176,0.9365168826435846,0.9646974484638936,0.9354508005030574,0.9673025637717728,0.981947968537149,452.3206714652607
0,rec_grapheme_10000_horizontal_C+FM,26.0,train,0.8999999718750009,0.9592857155580355,0.9771329372225322,0.912499971484376,0.9566145846891276,0.977864584025065,0.6062499810546882,0.8208854222639972,0.9022891895613994,0.9062499716796883,0.9579501501235816,0.9774987606237986,2331.8418234637643
0,rec_grapheme_10000_horizontal_C+FM,201.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,1809.595315757212
0,rec_grapheme_10000_horizontal_C+FM,26.0,eval,0.8627049003544078,0.9347531238975256,0.966626551121908,0.8504098186391431,0.9277924162597831,0.9639371375244904,0.5348360546140153,0.7878366554014736,0.8862501649642984,0.8565573594967755,0.9312727700786544,0.9652818443231992,433.1936108057137
0,rec_grapheme_10000_horizontal_C+FM,1.0,train,0.0093749997070312,0.2512921814047304,0.3725912935340874,0.0,0.0710565766485291,0.2236582583876631,0.0,0.0016319756434451,0.1503950652525657,0.0046874998535156,0.1611743790266298,0.2981247759608753,1960.246887211952
0,rec_grapheme_10000_horizontal_C+FM,201.0,eval,0.940573751217751,0.968787406312254,0.9824873691679556,0.9262294892166087,0.9652704599882778,0.979481362637482,0.8565573594967755,0.934001757792704,0.9629548320541176,0.93340162021718,0.9670289331502658,0.9809843659027186,359.8540440321666
0,rec_grapheme_10000_horizontal_C+FM,26.0,test,0.8790983426414275,0.9441769137122216,0.9753415305599412,0.8422130974956333,0.9333178845306316,0.9655653684738644,0.506147530611731,0.7587569981779563,0.8742215308973165,0.8606557200685304,0.9387473991214266,0.9704534495169028,308.8873878504852
0,rec_grapheme_10000_horizontal_C+FM,1.0,eval,0.0040983605717549,0.2588464618101155,0.3837847153825408,0.0,0.0740876458276339,0.2279989749661942,0.0,0.0023979981480185,0.1526446068244438,0.0020491802858774,0.1664670538188747,0.3058918451743675,484.9375598540576
0,rec_grapheme_10000_horizontal_C+FM,166.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,2011.707731659366
0,rec_grapheme_10000_horizontal_C+FM,201.0,test,0.9467212920753834,0.972592213676389,0.9860864453367228,0.9385245709318736,0.969977069311555,0.9869109964517544,0.8565573594967755,0.9375374069526228,0.9692595851559044,0.9426229315036284,0.971284641493972,0.9864987208942386,382.4534608207381
0,rec_grapheme_10000_horizontal_C+FM,1.0,test,0.0204918028587745,0.2640034593560317,0.3796976714804871,0.0,0.0554287208912275,0.2320729405345457,0.0,0.0040045133330709,0.1512665619237762,0.0102459014293872,0.1597160901236296,0.3058853060075164,395.6457595206562
0,rec_grapheme_10000_horizontal_C+FM,166.0,eval,0.9385245709318736,0.9687239793034051,0.9841318634529316,0.9282786695024864,0.96580471056281,0.9795461449242971,0.8565573594967755,0.936599825655156,0.9652308858716456,0.93340162021718,0.9672643449331076,0.9818390041886144,434.1862186404973
0,rec_grapheme_10000_horizontal_C+FM,166.0,test,0.9508196526471384,0.9738729513550624,0.9859555254851252,0.9241803089307314,0.965855940069957,0.9821431285643756,0.8627049003544078,0.9411519332902122,0.9714863068554394,0.9374999807889348,0.9698644457125096,0.9840493270247505,301.06580624840694
0,rec_grapheme_10000_horizontal_C+FM,31.0,train,0.9406249706054698,0.9688020843082682,0.9868229170784504,0.9156249713867196,0.9632291678157552,0.9810069450379774,0.7249999773437508,0.8831882476979863,0.9395696943487644,0.9281249709960948,0.9660156260620116,0.983914931058214,1754.2579444318214
0,rec_grapheme_10000_horizontal_C+FM,206.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,1723.984464507386
0,rec_grapheme_10000_horizontal_C+FM,31.0,eval,0.8811475229273049,0.9441744742118814,0.9715055518025686,0.8606557200685304,0.9352109367947278,0.969376410116647,0.6577868717666625,0.8474263302147219,0.914754100107498,0.8709016214979177,0.9396927055033046,0.9704409809596076,346.0369349916822
0,rec_grapheme_10000_horizontal_C+FM,6.0,train,0.646874979785157,0.8634584728816413,0.8974143249951242,0.0187499994140625,0.3379923321956761,0.4514752982260521,0.0,0.0298140184135496,0.2640402015701735,0.3328124895996097,0.6007254025386588,0.6744448116105881,2130.1858571802222
0,rec_grapheme_10000_horizontal_C+FM,206.0,eval,0.9262294892166087,0.9620023426990152,0.9787110226411242,0.9364753906459962,0.9693322280549276,0.9823152488661656,0.8565573594967755,0.9330479131596348,0.9622546954564428,0.9313524399313023,0.9656672853769714,0.9805131357536448,445.0086045736864
0,rec_grapheme_10000_horizontal_C+FM,31.0,test,0.895491784928447,0.9530201024459192,0.9739483048100194,0.8565573594967755,0.9396361904120868,0.9682938140767272,0.6270491674785007,0.8261286790768583,0.9090901224284376,0.8760245722126112,0.946328146429003,0.9711210594433732,351.51926779334644
0,rec_grapheme_10000_horizontal_C+FM,6.0,eval,0.637295068907888,0.8537836681016227,0.893341250342452,0.0225409831446519,0.3217392150437244,0.4396107214322113,0.0,0.0335447765049046,0.2576562516591818,0.32991802602627,0.5877614415726735,0.6664759858873317,469.145358303092
0,rec_grapheme_10000_horizontal_C+FM,171.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1788.525398609921
0,rec_grapheme_10000_horizontal_C+FM,206.0,test,0.944672111789506,0.9723417583081152,0.9858094265202988,0.9323770300742412,0.968565411781284,0.9847100250335896,0.8688524412120402,0.9406250012167008,0.9722165306239782,0.9385245709318736,0.9704535850446996,0.9852597257769442,519.4142709687167
0,rec_grapheme_10000_horizontal_C+FM,6.0,test,0.6598360520525399,0.8628073798605045,0.9000829450607515,0.018442622572897,0.3178148721629134,0.4592202383345664,0.0,0.0339147673898543,0.2626691538029677,0.3391393373127185,0.5903111260117089,0.6796515916976589,345.6699325465036
0,rec_grapheme_10000_horizontal_C+FM,171.0,eval,0.9385245709318736,0.9679986345355472,0.9846544586369488,0.9364753906459962,0.9686784419637192,0.9828622390535864,0.8749999820696726,0.941298303310632,0.9688191198166782,0.9374999807889348,0.9683385382496332,0.9837583488452676,411.1300542223005
0,rec_grapheme_10000_horizontal_C+FM,171.0,test,0.9487704723612608,0.9750796908567458,0.9862818764195426,0.9385245709318736,0.9709390456124252,0.9873682672377696,0.8586065397826529,0.9407250207306544,0.969544193528943,0.9436475216465672,0.9730093682345856,0.9868250718286562,427.6850638809535
0,rec_grapheme_10000_horizontal_C+FM,36.0,train,0.9437499705078136,0.969791667610677,0.9821875005566406,0.9343749708007822,0.9682291676595052,0.9826041672102864,0.8156249745117196,0.9199069965505254,0.9600731659302532,0.9390624706542978,0.9690104176350912,0.9823958338834636,1542.3222125828963
0,rec_grapheme_10000_horizontal_C+FM,211.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1644.9131492725005
0,rec_grapheme_10000_horizontal_C+FM,36.0,eval,0.8934426046425696,0.9471571699613252,0.9758749679676936,0.8688524412120402,0.9393662190410904,0.9714732961869575,0.6987704774842116,0.8701543417187992,0.9309174161957464,0.8811475229273049,0.9432616945012078,0.9736741320773256,357.2669813238891
0,rec_grapheme_10000_horizontal_C+FM,11.0,train,0.8468749735351572,0.94137400976857,0.9573892209083064,0.1843749942382814,0.6121798461742138,0.7096245280737525,0.0,0.1371044416480255,0.2758523705132115,0.5156249838867193,0.776776927971392,0.8335068744910294,1843.6924540354828
0,rec_grapheme_10000_horizontal_C+FM,211.0,eval,0.9282786695024864,0.9657835682265272,0.9818051222394432,0.9344262103601186,0.9694346870692216,0.982393312877056,0.8668032609261628,0.9392515625250948,0.9660790188233004,0.9313524399313023,0.9676091276478744,0.9820992175582496,376.7540384045686
0,rec_grapheme_10000_horizontal_C+FM,36.0,test,0.8913934243566922,0.949305556594376,0.9743548882000744,0.8749999820696726,0.9418406855529654,0.9744128940970556,0.7192622803429861,0.8723498920250965,0.9346604228845932,0.8831967032131824,0.9455731210736708,0.9743838911485648,362.8808610225508
0,rec_grapheme_10000_horizontal_C+FM,11.0,eval,0.831967196066246,0.927561476894232,0.9544512759789128,0.172131144013706,0.5815150270270055,0.6966502272004211,0.0020491802858774,0.1274736712754215,0.2650135136300242,0.5020491700399761,0.7545382519606187,0.825550751589667,382.9884373998997
0,rec_grapheme_10000_horizontal_C+FM,176.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,1896.6057389305
0,rec_grapheme_10000_horizontal_C+FM,211.0,test,0.944672111789506,0.9732956029411844,0.9868787408361436,0.9487704723612608,0.9734720601324682,0.9878331275803992,0.8688524412120402,0.943448316277243,0.9708200522069358,0.9467212920753834,0.9733838315368264,0.9873559342082714,309.769628307081
0,rec_grapheme_10000_horizontal_C+FM,11.0,test,0.8278688354944911,0.930293717275402,0.9496259443057397,0.1516393411549315,0.5644442907364069,0.6958612582923736,0.0020491802858774,0.1271362070616761,0.2712965822843411,0.4897540883247113,0.7473690040059044,0.8227436012990565,414.4238286113125
0,rec_grapheme_10000_horizontal_C+FM,176.0,eval,0.9364753906459962,0.9682181895661768,0.980873233109437,0.9303278497883638,0.9668732117118748,0.9818945705852552,0.8729508017837951,0.9404591151935584,0.9646519111242072,0.93340162021718,0.9675457006390258,0.981383901847346,431.5454338929367
0,rec_grapheme_10000_horizontal_C+FM,41.0,train,0.949999970312501,0.9743229174690756,0.988524305914171,0.9468749704101572,0.9747395841227212,0.9874826392800564,0.8906249721679697,0.9480915194792828,0.9713777290690492,0.9484374703613292,0.9745312507958984,0.9880034725971136,1715.539992928103
0,rec_grapheme_10000_horizontal_C+FM,176.0,test,0.940573751217751,0.9738705118547222,0.9868275113289964,0.9364753906459962,0.9699339714722092,0.986775197599476,0.8627049003544078,0.9402013413242636,0.9691289363599002,0.9385245709318736,0.9719022416634656,0.9868013544642362,466.9675572363981
0,rec_grapheme_10000_horizontal_C+FM,216.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1597.5273257734962
0,rec_grapheme_10000_horizontal_C+FM,41.0,eval,0.9036885060719568,0.9533469954915234,0.976966779897788,0.8790983426414275,0.942568469821164,0.9731885359818032,0.7520491649170253,0.8889140993359392,0.9424071917431088,0.8913934243566922,0.9479577326563436,0.9750776579397956,413.0341937785645
0,rec_grapheme_10000_horizontal_C+FM,16.0,train,0.5999999812500006,0.8263751407071621,0.8927169045069979,0.6156249807617195,0.8413822425109174,0.9176713214159652,0.0031249999023437,0.0578834394339273,0.625145213734414,0.60781248100586,0.8338786916090397,0.9051941129614816,1913.0150910968064
0,rec_grapheme_10000_horizontal_C+FM,216.0,eval,0.9323770300742412,0.9664503649862176,0.9826101573517522,0.9323770300742412,0.9685125559405768,0.9831918426551244,0.8627049003544078,0.9399151066176648,0.9663620008627788,0.9323770300742412,0.9674814604633972,0.9829010000034382,405.27229348167634
0,rec_grapheme_10000_horizontal_C+FM,16.0,eval,0.569672119473932,0.7873389973320462,0.8712160664780296,0.5758196603315644,0.8187500037141392,0.9086174014736004,0.0020491802858774,0.0493120803712394,0.6099363641384803,0.5727458899027482,0.8030445005230926,0.8899167339758149,454.631074762531
0,rec_grapheme_10000_horizontal_C+FM,41.0,test,0.9057376863578344,0.9565744544417804,0.9778973137498274,0.8790983426414275,0.9460244286366318,0.974429970599438,0.7663934269181675,0.8904639952188291,0.9457926761043004,0.892418014499631,0.951299441539206,0.9761636421746328,402.30897487803793
0,rec_grapheme_10000_horizontal_C+FM,181.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,2329.538295814092
0,rec_grapheme_10000_horizontal_C+FM,216.0,test,0.9364753906459962,0.9709219691100428,0.9843912636557868,0.9426229315036284,0.9722848366335074,0.9865266396203556,0.8688524412120402,0.941860201555688,0.9704538561002928,0.9395491610748123,0.9716034028717752,0.9854589516380712,348.06621077225844
0,rec_grapheme_10000_horizontal_C+FM,16.0,test,0.5307376940422603,0.796208207402707,0.8833883600094977,0.5717212997598095,0.8047863037660886,0.905234356612749,0.0020491802858774,0.0479550528637409,0.641123798938878,0.551229496901035,0.8004972555843979,0.8943113583111233,349.25797635243555
0,rec_grapheme_10000_horizontal_C+FM,181.0,eval,0.9385245709318736,0.9680230295389504,0.9832558117751596,0.9303278497883638,0.9681401255552864,0.9817801851248532,0.8729508017837951,0.9419651000703224,0.966106395438231,0.9344262103601186,0.9680815775471184,0.9825179984500064,329.77458388042805
0,rec_grapheme_10000_horizontal_C+FM,46.0,train,0.9718749696289072,0.9811979172542318,0.9939409724115668,0.962499969921876,0.9810937505908204,0.9889062503466796,0.9437499705078136,0.9685937509814452,0.9828125005371092,0.9671874697753916,0.981145833922526,0.9914236113791232,1935.414156512276
0,rec_grapheme_10000_horizontal_C+FM,181.0,test,0.9487704723612608,0.9759766138152072,0.9869624970144948,0.9467212920753834,0.9748609489928962,0.9889943297423964,0.8586065397826529,0.941704073533907,0.9705443886684784,0.947745882218322,0.9754187814040518,0.9879784133784456,353.10677767705243
0,rec_grapheme_10000_horizontal_C+FM,221.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1780.6443574057564
0,rec_grapheme_10000_horizontal_C+FM,21.0,train,0.8093749747070321,0.9278531994046596,0.959468683625911,0.8312499740234384,0.928095240342262,0.968566469236266,0.2093749934570314,0.5699156880433094,0.7736813893475889,0.8203124743652352,0.9279742198734608,0.9640175764310884,1972.294190512208
0,rec_grapheme_10000_horizontal_C+FM,46.0,eval,0.9036885060719568,0.9527810314125666,0.9786906934716214,0.895491784928447,0.9487517900171212,0.9772625015501548,0.7807376889193097,0.9009188805107048,0.9476686518660146,0.899590145500202,0.950766410714844,0.977976597510888,372.47332155607256
0,rec_grapheme_10000_horizontal_C+FM,21.0,eval,0.7786885086334322,0.9002089859116686,0.9486899893418328,0.7930327706345744,0.9102231348087244,0.95211694520881,0.2069672088736227,0.5546009068631743,0.7539335638939362,0.7858606396340033,0.9052160603601964,0.9504034672753214,405.63676245634815
0,rec_grapheme_10000_horizontal_C+FM,221.0,eval,0.9303278497883638,0.9664129593143324,0.9828736233885078,0.9385245709318736,0.9699583664756124,0.9830742045276016,0.8565573594967755,0.9354752159982636,0.9636113287012598,0.9344262103601186,0.9681856628949724,0.9829739139580548,354.9676980803005
0,rec_grapheme_10000_horizontal_C+FM,46.0,test,0.9200819483589764,0.960029600090468,0.9822632061922384,0.913934407501344,0.9601751569441078,0.9835829758763572,0.809426212921594,0.9104800955112392,0.9557466506596284,0.9170081779301604,0.960102378517288,0.982923091034298,422.9967277110042
0,rec_grapheme_10000_horizontal_C+FM,186.0,train,0.9968749688476573,0.9989583333658856,0.9989583333658856,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9984374687988292,0.9994791666829428,0.9994791666829428,1839.00127633398
0,rec_grapheme_10000_horizontal_C+FM,21.0,test,0.7827868692051871,0.9070883768714,0.9546304437261304,0.7766393283475548,0.9071631882151702,0.956926555657568,0.1618852425843188,0.5287625324251757,0.7416593534593612,0.779713098776371,0.907125782543285,0.9557784996918492,412.9705901378861
0,rec_grapheme_10000_horizontal_C+FM,221.0,test,0.9344262103601186,0.9703470601965052,0.9875162635917496,0.9426229315036284,0.9743909385939926,0.9874943080886868,0.8627049003544078,0.9403550298457044,0.9708916108835854,0.9385245709318736,0.9723689993952488,0.9875052858402182,479.0071543224293
0,rec_grapheme_10000_horizontal_C+FM,186.0,eval,0.9303278497883638,0.9646857930733784,0.9807642687609022,0.9303278497883638,0.9656664722101912,0.982237184855275,0.8627049003544078,0.934311574335926,0.9656499378189958,0.9303278497883638,0.9651761326417848,0.9815007268080886,398.3834441029419
0,rec_grapheme_10000_horizontal_C+FM,51.0,train,0.974999969531251,0.9866145837516276,0.9945659723920356,0.962499969921876,0.9861160718624442,0.9900942463413008,0.9406249706054698,0.973854167483724,0.9855902782280817,0.9687499697265636,0.986365327807036,0.9923301093666682,2220.950854433551
0,rec_grapheme_10000_horizontal_C+FM,186.0,test,0.940573751217751,0.9712602464905687,0.9864811022806697,0.9364753906459962,0.9708365865981312,0.9847384858708936,0.8483606383532657,0.934150567313464,0.9684759634354716,0.9385245709318736,0.97104841654435,0.9856097940757816,400.4218158128231
0,rec_grapheme_10000_horizontal_C+FM,226.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1831.0733523867136
0,rec_grapheme_10000_horizontal_C+FM,51.0,eval,0.9118852272154668,0.9574795090680428,0.9784028324314624,0.8913934243566922,0.9511311160157232,0.9757370006706682,0.8237704749227363,0.9159714107773228,0.956514280100052,0.9016393257860796,0.954305312541883,0.9770699165510652,418.0207087638357
0,rec_grapheme_10000_horizontal_C+FM,226.0,eval,0.9323770300742412,0.9658860272408212,0.9824369528275888,0.9323770300742412,0.9676733678235032,0.9821986949610164,0.8586065397826529,0.9376951613079642,0.9655813607538732,0.9323770300742412,0.966779697532162,0.9823178238943026,431.94826059195486
0,rec_grapheme_10000_horizontal_C+FM,51.0,test,0.922131128644854,0.9651501113048214,0.9831276024794956,0.899590145500202,0.9542813241218698,0.9798879460275368,0.7930327706345744,0.9013953962438492,0.9513051337066668,0.910860637072528,0.9597157177133456,0.9815077742535162,455.8708959376739
0,rec_grapheme_10000_horizontal_C+FM,191.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9937499689453136,0.9978125000683594,0.9992708333561198,0.9999999687500012,1.0,1.0,2085.934366460765
0,rec_grapheme_10000_horizontal_C+FM,226.0,test,0.9344262103601186,0.970184426840483,0.9865133578962806,0.9528688329330156,0.975671676272666,0.9878073772990292,0.8668032609261628,0.9415015950056596,0.9702736041307018,0.9436475216465672,0.9729280515565746,0.9871603675976548,358.2841262250951
0,rec_grapheme_10000_horizontal_C+FM,191.0,eval,0.9364753906459962,0.9664129593143324,0.9810480639671606,0.9303278497883638,0.9670716244062216,0.9808840753331718,0.8545081792108981,0.9303693417859522,0.960022823700634,0.93340162021718,0.966742291860277,0.9809660696501662,197.63070493023656
0,rec_grapheme_10000_horizontal_C+FM,56.0,train,0.9718749696289072,0.9829687505322264,0.9921354169124348,0.962499969921876,0.9839062505029296,0.9897743058751084,0.9687499697265636,0.9828125005371092,0.9910069447254776,0.9671874697753916,0.9834375005175782,0.9909548613937718,1945.906874644941
0,rec_grapheme_10000_horizontal_C+FM,191.0,test,0.940573751217751,0.972214091123638,0.9880740960029052,0.9344262103601186,0.9701958111754044,0.9872267762180306,0.8504098186391431,0.9339798022896412,0.970183613673703,0.9374999807889348,0.9712049511495212,0.987650436110468,399.3487488169889
0,rec_grapheme_10000_horizontal_C+FM,56.0,eval,0.9057376863578344,0.9556466311456748,0.9791200455315195,0.899590145500202,0.9562587239583392,0.976569264549402,0.809426212921594,0.9123633897739742,0.951240080364258,0.9026639159290182,0.9559526775520072,0.9778446550404608,486.1536236103783
0,rec_grapheme_10000_horizontal_C+FM,231.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,2108.0319481403426
0,rec_grapheme_10000_horizontal_C+FM,56.0,test,0.913934407501344,0.9633879788923227,0.980547966397393,0.913934407501344,0.9566232444485868,0.981328877561892,0.8012294917780842,0.910212563640583,0.953212009806025,0.913934407501344,0.960005611670455,0.9809384219796424,223.96498325804208
0,rec_grapheme_10000_horizontal_C+FM,231.0,eval,0.9364753906459962,0.9682913745763868,0.9822922091407292,0.9344262103601186,0.9681002803830608,0.981885625750674,0.8545081792108981,0.9344506258553248,0.9657813997817802,0.9354508005030574,0.9681958274797238,0.9820889174457016,229.1467404763623
0,rec_grapheme_10000_horizontal_C+FM,196.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,1900.4902220657475
0,rec_grapheme_10000_horizontal_C+FM,196.0,eval,0.9262294892166087,0.9639539429712796,0.980024286991002,0.9426229315036284,0.9697794697839882,0.9847791442098992,0.8647540806402852,0.9373170387552128,0.9651902275326402,0.9344262103601186,0.9668667063776338,0.9824017156004504,381.1882249912662
0,rec_grapheme_10000_horizontal_C+FM,61.0,train,0.9781249694335948,0.9879687503759764,0.9948437501611328,0.9687499697265636,0.9847395838102212,0.9913368058262804,0.9687499697265636,0.9837500005078124,0.9920833335807292,0.9734374695800792,0.9863541670930988,0.9930902779937064,1263.461981331699
0,rec_grapheme_10000_horizontal_C+FM,61.0,eval,0.9262294892166087,0.963714871937927,0.9811827785970656,0.9077868666437118,0.9583910690285464,0.9786633168566912,0.8217212946368587,0.9147931321129432,0.9590993372940222,0.9170081779301604,0.9610529704832368,0.9799230477268784,556.1254890937562
0,rec_grapheme_10000_horizontal_C+FM,61.0,test,0.9282786695024864,0.9666040535076584,0.9843901794334132,0.9057376863578344,0.9562361770612544,0.980782429485658,0.8155737537792264,0.9143645932198252,0.954609030334254,0.9170081779301604,0.9614201152844564,0.9825863044595357,563.1717726648125
0,rec_grapheme_10000_horizontal_C+FM,66.0,train,0.987499969140626,0.9948958334928385,0.996354166780599,0.9812499693359386,0.9901041669759114,0.9944791668391927,0.9687499697265636,0.9882291670345051,0.9921875002441406,0.9843749692382823,0.9925000002343749,0.9954166668098958,2316.6421121229578
